date,country,daily_count
2012-06-15,England,1282.0
2012-06-15,Scotland,76.0
2012-06-15,Wales,47.86666666666667
2012-06-16,England,1292.0
2012-06-16,Scotland,45.0
2012-06-16,Wales,47.86666666666667
2012-06-17,England,1301.0
2012-06-17,Scotland,67.0
2012-06-17,Wales,47.86666666666667
2012-06-18,England,1326.0
2012-06-18,Scotland,77.0
2012-06-18,Wales,47.86666666666667
2012-06-19,England,1427.0
2012-06-19,Scotland,83.0
2012-06-19,Wales,47.86666666666667
2012-06-20,England,1583.0
2012-06-20,Scotland,90.0
2012-06-20,Wales,47.86666666666667
2012-06-21,England,1283.0
2012-06-21,Scotland,56.0
2012-06-21,Wales,47.86666666666667
2012-06-22,England,1328.0
2012-06-22,Scotland,58.0
2012-06-22,Wales,47.86666666666667
2012-06-23,England,1391.0
2012-06-23,Scotland,53.0
2012-06-23,Wales,47.86666666666667
2012-06-24,England,1218.0
2012-06-24,Scotland,55.0
2012-06-24,Wales,47.86666666666667
2012-06-25,England,1528.0
2012-06-25,Scotland,63.0
2012-06-25,Wales,47.86666666666667
2012-06-26,England,1418.0
2012-06-26,Scotland,46.0
2012-06-26,Wales,47.86666666666667
2012-06-27,England,1582.0
2012-06-27,Scotland,49.0
2012-06-27,Wales,47.86666666666667
2012-06-28,England,2416.0
2012-06-28,Scotland,55.0
2012-06-28,Wales,47.86666666666667
2012-06-29,England,1426.0
2012-06-29,Scotland,40.0
2012-06-29,Wales,47.86666666666667
2012-06-30,England,1481.0
2012-06-30,Scotland,52.0
2012-06-30,Wales,47.86666666666667
2012-07-01,England,1402.0
2012-07-01,Scotland,57.0
2012-07-01,Wales,56.58064516129032
2012-07-02,England,1397.0
2012-07-02,Scotland,54.0
2012-07-02,Wales,56.58064516129032
2012-07-03,England,1352.0
2012-07-03,Scotland,57.0
2012-07-03,Wales,56.58064516129032
2012-07-04,England,1396.0
2012-07-04,Scotland,51.0
2012-07-04,Wales,56.58064516129032
2012-07-05,England,1558.0
2012-07-05,Scotland,55.0
2012-07-05,Wales,56.58064516129032
2012-07-06,England,1724.0
2012-07-06,Scotland,47.0
2012-07-06,Wales,56.58064516129032
2012-07-07,England,1695.0
2012-07-07,Scotland,47.0
2012-07-07,Wales,56.58064516129032
2012-07-08,England,1633.0
2012-07-08,Scotland,52.0
2012-07-08,Wales,56.58064516129032
2012-07-09,England,1359.0
2012-07-09,Scotland,39.0
2012-07-09,Wales,56.58064516129032
2012-07-10,England,1263.0
2012-07-10,Scotland,52.0
2012-07-10,Wales,56.58064516129032
2012-07-11,England,1390.0
2012-07-11,Scotland,40.0
2012-07-11,Wales,56.58064516129032
2012-07-12,England,1317.0
2012-07-12,Scotland,55.0
2012-07-12,Wales,56.58064516129032
2012-07-13,England,1358.0
2012-07-13,Scotland,63.0
2012-07-13,Wales,56.58064516129032
2012-07-14,England,1468.0
2012-07-14,Scotland,58.0
2012-07-14,Wales,56.58064516129032
2012-07-15,England,1406.0
2012-07-15,Scotland,86.0
2012-07-15,Wales,56.58064516129032
2012-07-16,England,1282.0
2012-07-16,Scotland,73.0
2012-07-16,Wales,56.58064516129032
2012-07-17,England,1368.0
2012-07-17,Scotland,70.0
2012-07-17,Wales,56.58064516129032
2012-07-18,England,1377.0
2012-07-18,Scotland,29.0
2012-07-18,Wales,56.58064516129032
2012-07-19,England,1320.0
2012-07-19,Scotland,48.0
2012-07-19,Wales,56.58064516129032
2012-07-20,England,1555.0
2012-07-20,Scotland,67.0
2012-07-20,Wales,56.58064516129032
2012-07-21,England,1637.0
2012-07-21,Scotland,71.0
2012-07-21,Wales,56.58064516129032
2012-07-22,England,1605.0
2012-07-22,Scotland,53.0
2012-07-22,Wales,56.58064516129032
2012-07-23,England,1775.0
2012-07-23,Scotland,41.0
2012-07-23,Wales,56.58064516129032
2012-07-24,England,2034.0
2012-07-24,Scotland,50.0
2012-07-24,Wales,56.58064516129032
2012-07-25,England,1810.0
2012-07-25,Scotland,67.0
2012-07-25,Wales,56.58064516129032
2012-07-26,England,1848.0
2012-07-26,Scotland,62.0
2012-07-26,Wales,56.58064516129032
2012-07-27,England,1746.0
2012-07-27,Scotland,66.0
2012-07-27,Wales,56.58064516129032
2012-07-28,England,1700.0
2012-07-28,Scotland,51.0
2012-07-28,Wales,56.58064516129032
2012-07-29,England,1490.0
2012-07-29,Scotland,69.0
2012-07-29,Wales,56.58064516129032
2012-07-30,England,1534.0
2012-07-30,Scotland,60.0
2012-07-30,Wales,56.58064516129032
2012-07-31,England,1403.0
2012-07-31,Scotland,54.0
2012-07-31,Wales,56.58064516129032
2012-08-01,England,1381.0
2012-08-01,Scotland,45.0
2012-08-01,Wales,52.45161290322581
2012-08-02,England,1385.0
2012-08-02,Scotland,64.0
2012-08-02,Wales,52.45161290322581
2012-08-03,England,1406.0
2012-08-03,Scotland,64.0
2012-08-03,Wales,52.45161290322581
2012-08-04,England,1651.0
2012-08-04,Scotland,70.0
2012-08-04,Wales,52.45161290322581
2012-08-05,England,1640.0
2012-08-05,Scotland,73.0
2012-08-05,Wales,52.45161290322581
2012-08-06,England,1385.0
2012-08-06,Scotland,52.0
2012-08-06,Wales,52.45161290322581
2012-08-07,England,1297.0
2012-08-07,Scotland,78.0
2012-08-07,Wales,52.45161290322581
2012-08-08,England,1553.0
2012-08-08,Scotland,92.0
2012-08-08,Wales,52.45161290322581
2012-08-09,England,1679.0
2012-08-09,Scotland,78.0
2012-08-09,Wales,52.45161290322581
2012-08-10,England,1649.0
2012-08-10,Scotland,78.0
2012-08-10,Wales,52.45161290322581
2012-08-11,England,1677.0
2012-08-11,Scotland,101.0
2012-08-11,Wales,52.45161290322581
2012-08-12,England,1619.0
2012-08-12,Scotland,106.0
2012-08-12,Wales,52.45161290322581
2012-08-13,England,1575.0
2012-08-13,Scotland,73.0
2012-08-13,Wales,52.45161290322581
2012-08-14,England,1676.0
2012-08-14,Scotland,60.0
2012-08-14,Wales,52.45161290322581
2012-08-15,England,1525.0
2012-08-15,Scotland,65.0
2012-08-15,Wales,52.45161290322581
2012-08-16,England,1475.0
2012-08-16,Scotland,61.0
2012-08-16,Wales,52.45161290322581
2012-08-17,England,1517.0
2012-08-17,Scotland,48.0
2012-08-17,Wales,52.45161290322581
2012-08-18,England,1722.0
2012-08-18,Scotland,90.0
2012-08-18,Wales,52.45161290322581
2012-08-19,England,1748.0
2012-08-19,Scotland,79.0
2012-08-19,Wales,52.45161290322581
2012-08-20,England,1676.0
2012-08-20,Scotland,53.0
2012-08-20,Wales,52.45161290322581
2012-08-21,England,1618.0
2012-08-21,Scotland,43.0
2012-08-21,Wales,52.45161290322581
2012-08-22,England,1452.0
2012-08-22,Scotland,53.0
2012-08-22,Wales,52.45161290322581
2012-08-23,England,1524.0
2012-08-23,Scotland,40.0
2012-08-23,Wales,52.45161290322581
2012-08-24,England,1445.0
2012-08-24,Scotland,65.0
2012-08-24,Wales,52.45161290322581
2012-08-25,England,1816.0
2012-08-25,Scotland,72.0
2012-08-25,Wales,52.45161290322581
2012-08-26,England,1447.0
2012-08-26,Scotland,58.0
2012-08-26,Wales,52.45161290322581
2012-08-27,England,1339.0
2012-08-27,Scotland,48.0
2012-08-27,Wales,52.45161290322581
2012-08-28,England,1441.0
2012-08-28,Scotland,49.0
2012-08-28,Wales,52.45161290322581
2012-08-29,England,1356.0
2012-08-29,Scotland,51.0
2012-08-29,Wales,52.45161290322581
2012-08-30,England,1360.0
2012-08-30,Scotland,76.0
2012-08-30,Wales,52.45161290322581
2012-08-31,England,1497.0
2012-08-31,Scotland,49.0
2012-08-31,Wales,52.45161290322581
2012-09-01,England,1511.0
2012-09-01,Scotland,57.0
2012-09-01,Wales,58.6
2012-09-02,England,1556.0
2012-09-02,Scotland,87.0
2012-09-02,Wales,58.6
2012-09-03,England,1686.0
2012-09-03,Scotland,56.0
2012-09-03,Wales,58.6
2012-09-04,England,1607.0
2012-09-04,Scotland,78.0
2012-09-04,Wales,58.6
2012-09-05,England,1642.0
2012-09-05,Scotland,85.0
2012-09-05,Wales,58.6
2012-09-06,England,1605.0
2012-09-06,Scotland,63.0
2012-09-06,Wales,58.6
2012-09-07,England,1772.0
2012-09-07,Scotland,54.0
2012-09-07,Wales,58.6
2012-09-08,England,1987.0
2012-09-08,Scotland,101.0
2012-09-08,Wales,58.6
2012-09-09,England,2025.0
2012-09-09,Scotland,94.0
2012-09-09,Wales,58.6
2012-09-10,England,1481.0
2012-09-10,Scotland,44.0
2012-09-10,Wales,58.6
2012-09-11,England,1418.0
2012-09-11,Scotland,55.0
2012-09-11,Wales,58.6
2012-09-12,England,1430.0
2012-09-12,Scotland,67.0
2012-09-12,Wales,58.6
2012-09-13,England,1493.0
2012-09-13,Scotland,51.0
2012-09-13,Wales,58.6
2012-09-14,England,1502.0
2012-09-14,Scotland,59.0
2012-09-14,Wales,58.6
2012-09-15,England,1729.0
2012-09-15,Scotland,85.0
2012-09-15,Wales,58.6
2012-09-16,England,1533.0
2012-09-16,Scotland,62.0
2012-09-16,Wales,58.6
2012-09-17,England,1436.0
2012-09-17,Scotland,55.0
2012-09-17,Wales,58.6
2012-09-18,England,1444.0
2012-09-18,Scotland,57.0
2012-09-18,Wales,58.6
2012-09-19,England,1632.0
2012-09-19,Scotland,71.0
2012-09-19,Wales,58.6
2012-09-20,England,1499.0
2012-09-20,Scotland,54.0
2012-09-20,Wales,58.6
2012-09-21,England,1442.0
2012-09-21,Scotland,65.0
2012-09-21,Wales,58.6
2012-09-22,England,1738.0
2012-09-22,Scotland,103.0
2012-09-22,Wales,58.6
2012-09-23,England,1545.0
2012-09-23,Scotland,79.0
2012-09-23,Wales,58.6
2012-09-24,England,1757.0
2012-09-24,Scotland,60.0
2012-09-24,Wales,58.6
2012-09-25,England,1663.0
2012-09-25,Scotland,48.0
2012-09-25,Wales,58.6
2012-09-26,England,1411.0
2012-09-26,Scotland,65.0
2012-09-26,Wales,58.6
2012-09-27,England,1367.0
2012-09-27,Scotland,64.0
2012-09-27,Wales,58.6
2012-09-28,England,1322.0
2012-09-28,Scotland,34.0
2012-09-28,Wales,58.6
2012-09-29,England,1503.0
2012-09-29,Scotland,70.0
2012-09-29,Wales,58.6
2012-09-30,England,1454.0
2012-09-30,Scotland,56.0
2012-09-30,Wales,58.6
2012-10-01,England,1456.0
2012-10-01,Scotland,44.0
2012-10-01,Wales,54.12903225806452
2012-10-02,England,1265.0
2012-10-02,Scotland,55.0
2012-10-02,Wales,54.12903225806452
2012-10-03,England,1242.0
2012-10-03,Scotland,44.0
2012-10-03,Wales,54.12903225806452
2012-10-04,England,1308.0
2012-10-04,Scotland,79.0
2012-10-04,Wales,54.12903225806452
2012-10-05,England,1336.0
2012-10-05,Scotland,69.0
2012-10-05,Wales,54.12903225806452
2012-10-06,England,1529.0
2012-10-06,Scotland,104.0
2012-10-06,Wales,54.12903225806452
2012-10-07,England,1531.0
2012-10-07,Scotland,96.0
2012-10-07,Wales,54.12903225806452
2012-10-08,England,1386.0
2012-10-08,Scotland,110.0
2012-10-08,Wales,54.12903225806452
2012-10-09,England,1425.0
2012-10-09,Scotland,108.0
2012-10-09,Wales,54.12903225806452
2012-10-10,England,1366.0
2012-10-10,Scotland,97.0
2012-10-10,Wales,54.12903225806452
2012-10-11,England,1326.0
2012-10-11,Scotland,60.0
2012-10-11,Wales,54.12903225806452
2012-10-12,England,1365.0
2012-10-12,Scotland,59.0
2012-10-12,Wales,54.12903225806452
2012-10-13,England,1490.0
2012-10-13,Scotland,72.0
2012-10-13,Wales,54.12903225806452
2012-10-14,England,1520.0
2012-10-14,Scotland,81.0
2012-10-14,Wales,54.12903225806452
2012-10-15,England,1296.0
2012-10-15,Scotland,101.0
2012-10-15,Wales,54.12903225806452
2012-10-16,England,1361.0
2012-10-16,Scotland,79.0
2012-10-16,Wales,54.12903225806452
2012-10-17,England,1342.0
2012-10-17,Scotland,50.0
2012-10-17,Wales,54.12903225806452
2012-10-18,England,1249.0
2012-10-18,Scotland,49.0
2012-10-18,Wales,54.12903225806452
2012-10-19,England,1416.0
2012-10-19,Scotland,54.0
2012-10-19,Wales,54.12903225806452
2012-10-20,England,1593.0
2012-10-20,Scotland,70.0
2012-10-20,Wales,54.12903225806452
2012-10-21,England,1442.0
2012-10-21,Scotland,109.0
2012-10-21,Wales,54.12903225806452
2012-10-22,England,1440.0
2012-10-22,Scotland,91.0
2012-10-22,Wales,54.12903225806452
2012-10-23,England,1482.0
2012-10-23,Scotland,80.0
2012-10-23,Wales,54.12903225806452
2012-10-24,England,1405.0
2012-10-24,Scotland,107.0
2012-10-24,Wales,54.12903225806452
2012-10-25,England,1343.0
2012-10-25,Scotland,75.0
2012-10-25,Wales,54.12903225806452
2012-10-26,England,1397.0
2012-10-26,Scotland,98.0
2012-10-26,Wales,54.12903225806452
2012-10-27,England,1699.0
2012-10-27,Scotland,83.0
2012-10-27,Wales,54.12903225806452
2012-10-28,England,1487.0
2012-10-28,Scotland,76.0
2012-10-28,Wales,54.12903225806452
2012-10-29,England,1436.0
2012-10-29,Scotland,80.0
2012-10-29,Wales,54.12903225806452
2012-10-30,England,1359.0
2012-10-30,Scotland,59.0
2012-10-30,Wales,54.12903225806452
2012-10-31,England,1344.0
2012-10-31,Scotland,43.0
2012-10-31,Wales,54.12903225806452
2012-11-01,England,1373.0
2012-11-01,Scotland,79.0
2012-11-01,Wales,60.93333333333333
2012-11-02,England,1523.0
2012-11-02,Scotland,73.0
2012-11-02,Wales,60.93333333333333
2012-11-03,England,2016.0
2012-11-03,Scotland,136.0
2012-11-03,Wales,60.93333333333333
2012-11-04,England,2078.0
2012-11-04,Scotland,165.0
2012-11-04,Wales,60.93333333333333
2012-11-05,England,3581.0
2012-11-05,Scotland,682.0
2012-11-05,Wales,60.93333333333333
2012-11-06,England,1787.0
2012-11-06,Scotland,192.0
2012-11-06,Wales,60.93333333333333
2012-11-07,England,1430.0
2012-11-07,Scotland,66.0
2012-11-07,Wales,60.93333333333333
2012-11-08,England,1418.0
2012-11-08,Scotland,69.0
2012-11-08,Wales,60.93333333333333
2012-11-09,England,1304.0
2012-11-09,Scotland,60.0
2012-11-09,Wales,60.93333333333333
2012-11-10,England,1536.0
2012-11-10,Scotland,61.0
2012-11-10,Wales,60.93333333333333
2012-11-11,England,1562.0
2012-11-11,Scotland,93.0
2012-11-11,Wales,60.93333333333333
2012-11-12,England,1329.0
2012-11-12,Scotland,47.0
2012-11-12,Wales,60.93333333333333
2012-11-13,England,1465.0
2012-11-13,Scotland,53.0
2012-11-13,Wales,60.93333333333333
2012-11-14,England,1415.0
2012-11-14,Scotland,57.0
2012-11-14,Wales,60.93333333333333
2012-11-15,England,1385.0
2012-11-15,Scotland,41.0
2012-11-15,Wales,60.93333333333333
2012-11-16,England,1398.0
2012-11-16,Scotland,64.0
2012-11-16,Wales,60.93333333333333
2012-11-17,England,1386.0
2012-11-17,Scotland,68.0
2012-11-17,Wales,60.93333333333333
2012-11-18,England,1421.0
2012-11-18,Scotland,43.0
2012-11-18,Wales,60.93333333333333
2012-11-19,England,1248.0
2012-11-19,Scotland,56.0
2012-11-19,Wales,60.93333333333333
2012-11-20,England,1220.0
2012-11-20,Scotland,57.0
2012-11-20,Wales,60.93333333333333
2012-11-21,England,1780.0
2012-11-21,Scotland,61.0
2012-11-21,Wales,60.93333333333333
2012-11-22,England,1612.0
2012-11-22,Scotland,44.0
2012-11-22,Wales,60.93333333333333
2012-11-23,England,1467.0
2012-11-23,Scotland,63.0
2012-11-23,Wales,60.93333333333333
2012-11-24,England,1607.0
2012-11-24,Scotland,67.0
2012-11-24,Wales,60.93333333333333
2012-11-25,England,2044.0
2012-11-25,Scotland,61.0
2012-11-25,Wales,60.93333333333333
2012-11-26,England,1502.0
2012-11-26,Scotland,62.0
2012-11-26,Wales,60.93333333333333
2012-11-27,England,1318.0
2012-11-27,Scotland,74.0
2012-11-27,Wales,60.93333333333333
2012-11-28,England,1260.0
2012-11-28,Scotland,72.0
2012-11-28,Wales,60.93333333333333
2012-11-29,England,1417.0
2012-11-29,Scotland,58.0
2012-11-29,Wales,60.93333333333333
2012-11-30,England,1491.0
2012-11-30,Scotland,68.0
2012-11-30,Wales,60.93333333333333
2012-12-01,England,1436.0
2012-12-01,Scotland,67.0
2012-12-01,Wales,42.58064516129032
2012-12-02,England,1528.0
2012-12-02,Scotland,69.0
2012-12-02,Wales,42.58064516129032
2012-12-03,England,1351.0
2012-12-03,Scotland,44.0
2012-12-03,Wales,42.58064516129032
2012-12-04,England,1244.0
2012-12-04,Scotland,41.0
2012-12-04,Wales,42.58064516129032
2012-12-05,England,1363.0
2012-12-05,Scotland,53.0
2012-12-05,Wales,42.58064516129032
2012-12-06,England,1393.0
2012-12-06,Scotland,50.0
2012-12-06,Wales,42.58064516129032
2012-12-07,England,1332.0
2012-12-07,Scotland,57.0
2012-12-07,Wales,42.58064516129032
2012-12-08,England,1461.0
2012-12-08,Scotland,56.0
2012-12-08,Wales,42.58064516129032
2012-12-09,England,1215.0
2012-12-09,Scotland,65.0
2012-12-09,Wales,42.58064516129032
2012-12-10,England,1324.0
2012-12-10,Scotland,63.0
2012-12-10,Wales,42.58064516129032
2012-12-11,England,1431.0
2012-12-11,Scotland,59.0
2012-12-11,Wales,42.58064516129032
2012-12-12,England,1404.0
2012-12-12,Scotland,72.0
2012-12-12,Wales,42.58064516129032
2012-12-13,England,1433.0
2012-12-13,Scotland,56.0
2012-12-13,Wales,42.58064516129032
2012-12-14,England,1511.0
2012-12-14,Scotland,56.0
2012-12-14,Wales,42.58064516129032
2012-12-15,England,1299.0
2012-12-15,Scotland,53.0
2012-12-15,Wales,42.58064516129032
2012-12-16,England,1296.0
2012-12-16,Scotland,56.0
2012-12-16,Wales,42.58064516129032
2012-12-17,England,1243.0
2012-12-17,Scotland,70.0
2012-12-17,Wales,42.58064516129032
2012-12-18,England,1253.0
2012-12-18,Scotland,49.0
2012-12-18,Wales,42.58064516129032
2012-12-19,England,1218.0
2012-12-19,Scotland,46.0
2012-12-19,Wales,42.58064516129032
2012-12-20,England,1544.0
2012-12-20,Scotland,53.0
2012-12-20,Wales,42.58064516129032
2012-12-21,England,1353.0
2012-12-21,Scotland,56.0
2012-12-21,Wales,42.58064516129032
2012-12-22,England,1844.0
2012-12-22,Scotland,48.0
2012-12-22,Wales,42.58064516129032
2012-12-23,England,1434.0
2012-12-23,Scotland,48.0
2012-12-23,Wales,42.58064516129032
2012-12-24,England,1218.0
2012-12-24,Scotland,48.0
2012-12-24,Wales,42.58064516129032
2012-12-25,England,1311.0
2012-12-25,Scotland,34.0
2012-12-25,Wales,42.58064516129032
2012-12-26,England,1060.0
2012-12-26,Scotland,39.0
2012-12-26,Wales,42.58064516129032
2012-12-27,England,1238.0
2012-12-27,Scotland,72.0
2012-12-27,Wales,42.58064516129032
2012-12-28,England,1092.0
2012-12-28,Scotland,50.0
2012-12-28,Wales,42.58064516129032
2012-12-29,England,1137.0
2012-12-29,Scotland,47.0
2012-12-29,Wales,42.58064516129032
2012-12-30,England,1036.0
2012-12-30,Scotland,46.0
2012-12-30,Wales,42.58064516129032
2012-12-31,England,1112.0
2012-12-31,Scotland,48.0
2012-12-31,Wales,42.58064516129032
2013-01-01,England,1338.0
2013-01-01,Scotland,65.0
2013-01-01,Wales,43.61290322580645
2013-01-02,England,1135.0
2013-01-02,Scotland,52.0
2013-01-02,Wales,43.61290322580645
2013-01-03,England,1287.0
2013-01-03,Scotland,60.0
2013-01-03,Wales,43.61290322580645
2013-01-04,England,1201.0
2013-01-04,Scotland,53.0
2013-01-04,Wales,43.61290322580645
2013-01-05,England,1280.0
2013-01-05,Scotland,62.0
2013-01-05,Wales,43.61290322580645
2013-01-06,England,1223.0
2013-01-06,Scotland,67.0
2013-01-06,Wales,43.61290322580645
2013-01-07,England,1166.0
2013-01-07,Scotland,42.0
2013-01-07,Wales,43.61290322580645
2013-01-08,England,1173.0
2013-01-08,Scotland,40.0
2013-01-08,Wales,43.61290322580645
2013-01-09,England,1257.0
2013-01-09,Scotland,54.0
2013-01-09,Wales,43.61290322580645
2013-01-10,England,1229.0
2013-01-10,Scotland,45.0
2013-01-10,Wales,43.61290322580645
2013-01-11,England,1299.0
2013-01-11,Scotland,48.0
2013-01-11,Wales,43.61290322580645
2013-01-12,England,1208.0
2013-01-12,Scotland,58.0
2013-01-12,Wales,43.61290322580645
2013-01-13,England,1241.0
2013-01-13,Scotland,56.0
2013-01-13,Wales,43.61290322580645
2013-01-14,England,1164.0
2013-01-14,Scotland,42.0
2013-01-14,Wales,43.61290322580645
2013-01-15,England,1213.0
2013-01-15,Scotland,51.0
2013-01-15,Wales,43.61290322580645
2013-01-16,England,1228.0
2013-01-16,Scotland,44.0
2013-01-16,Wales,43.61290322580645
2013-01-17,England,1338.0
2013-01-17,Scotland,49.0
2013-01-17,Wales,43.61290322580645
2013-01-18,England,1315.0
2013-01-18,Scotland,54.0
2013-01-18,Wales,43.61290322580645
2013-01-19,England,1119.0
2013-01-19,Scotland,60.0
2013-01-19,Wales,43.61290322580645
2013-01-20,England,1106.0
2013-01-20,Scotland,53.0
2013-01-20,Wales,43.61290322580645
2013-01-21,England,1172.0
2013-01-21,Scotland,31.0
2013-01-21,Wales,43.61290322580645
2013-01-22,England,1221.0
2013-01-22,Scotland,47.0
2013-01-22,Wales,43.61290322580645
2013-01-23,England,1101.0
2013-01-23,Scotland,43.0
2013-01-23,Wales,43.61290322580645
2013-01-24,England,1155.0
2013-01-24,Scotland,58.0
2013-01-24,Wales,43.61290322580645
2013-01-25,England,1278.0
2013-01-25,Scotland,40.0
2013-01-25,Wales,43.61290322580645
2013-01-26,England,1238.0
2013-01-26,Scotland,60.0
2013-01-26,Wales,43.61290322580645
2013-01-27,England,1346.0
2013-01-27,Scotland,47.0
2013-01-27,Wales,43.61290322580645
2013-01-28,England,1222.0
2013-01-28,Scotland,42.0
2013-01-28,Wales,43.61290322580645
2013-01-29,England,1276.0
2013-01-29,Scotland,40.0
2013-01-29,Wales,43.61290322580645
2013-01-30,England,1211.0
2013-01-30,Scotland,37.0
2013-01-30,Wales,43.61290322580645
2013-01-31,England,1174.0
2013-01-31,Scotland,38.0
2013-01-31,Wales,43.61290322580645
2013-02-01,England,1202.0
2013-02-01,Scotland,52.0
2013-02-01,Wales,72.0
2013-02-02,England,1374.0
2013-02-02,Scotland,58.0
2013-02-02,Wales,72.0
2013-02-03,England,1229.0
2013-02-03,Scotland,61.0
2013-02-03,Wales,72.0
2013-02-04,England,1144.0
2013-02-04,Scotland,45.0
2013-02-04,Wales,72.0
2013-02-05,England,1126.0
2013-02-05,Scotland,41.0
2013-02-05,Wales,72.0
2013-02-06,England,1115.0
2013-02-06,Scotland,57.0
2013-02-06,Wales,72.0
2013-02-07,England,1221.0
2013-02-07,Scotland,65.0
2013-02-07,Wales,72.0
2013-02-08,England,1257.0
2013-02-08,Scotland,71.0
2013-02-08,Wales,72.0
2013-02-09,England,1390.0
2013-02-09,Scotland,51.0
2013-02-09,Wales,72.0
2013-02-10,England,1183.0
2013-02-10,Scotland,43.0
2013-02-10,Wales,72.0
2013-02-11,England,1220.0
2013-02-11,Scotland,61.0
2013-02-11,Wales,72.0
2013-02-12,England,1217.0
2013-02-12,Scotland,73.0
2013-02-12,Wales,72.0
2013-02-13,England,1183.0
2013-02-13,Scotland,44.0
2013-02-13,Wales,72.0
2013-02-14,England,1268.0
2013-02-14,Scotland,45.0
2013-02-14,Wales,72.0
2013-02-15,England,1359.0
2013-02-15,Scotland,52.0
2013-02-15,Wales,72.0
2013-02-16,England,1373.0
2013-02-16,Scotland,89.0
2013-02-16,Wales,72.0
2013-02-17,England,1521.0
2013-02-17,Scotland,91.0
2013-02-17,Wales,72.0
2013-02-18,England,1362.0
2013-02-18,Scotland,71.0
2013-02-18,Wales,72.0
2013-02-19,England,1384.0
2013-02-19,Scotland,79.0
2013-02-19,Wales,72.0
2013-02-20,England,1292.0
2013-02-20,Scotland,63.0
2013-02-20,Wales,72.0
2013-02-21,England,1431.0
2013-02-21,Scotland,75.0
2013-02-21,Wales,72.0
2013-02-22,England,1523.0
2013-02-22,Scotland,91.0
2013-02-22,Wales,72.0
2013-02-23,England,1428.0
2013-02-23,Scotland,98.0
2013-02-23,Wales,72.0
2013-02-24,England,1416.0
2013-02-24,Scotland,87.0
2013-02-24,Wales,72.0
2013-02-25,England,1346.0
2013-02-25,Scotland,77.0
2013-02-25,Wales,72.0
2013-02-26,England,1284.0
2013-02-26,Scotland,96.0
2013-02-26,Wales,72.0
2013-02-27,England,1315.0
2013-02-27,Scotland,89.0
2013-02-27,Wales,72.0
2013-02-28,England,1415.0
2013-02-28,Scotland,77.0
2013-02-28,Wales,72.0
2013-03-01,England,1431.0
2013-03-01,Scotland,108.0
2013-03-01,Wales,91.6774193548387
2013-03-02,England,1677.0
2013-03-02,Scotland,160.0
2013-03-02,Wales,91.6774193548387
2013-03-03,England,1692.0
2013-03-03,Scotland,141.0
2013-03-03,Wales,91.6774193548387
2013-03-04,England,1516.0
2013-03-04,Scotland,133.0
2013-03-04,Wales,91.6774193548387
2013-03-05,England,1572.0
2013-03-05,Scotland,111.0
2013-03-05,Wales,91.6774193548387
2013-03-06,England,1375.0
2013-03-06,Scotland,87.0
2013-03-06,Wales,91.6774193548387
2013-03-07,England,1169.0
2013-03-07,Scotland,58.0
2013-03-07,Wales,91.6774193548387
2013-03-08,England,1237.0
2013-03-08,Scotland,45.0
2013-03-08,Wales,91.6774193548387
2013-03-09,England,1242.0
2013-03-09,Scotland,70.0
2013-03-09,Wales,91.6774193548387
2013-03-10,England,1174.0
2013-03-10,Scotland,67.0
2013-03-10,Wales,91.6774193548387
2013-03-11,England,1445.0
2013-03-11,Scotland,89.0
2013-03-11,Wales,91.6774193548387
2013-03-12,England,1440.0
2013-03-12,Scotland,67.0
2013-03-12,Wales,91.6774193548387
2013-03-13,England,1303.0
2013-03-13,Scotland,82.0
2013-03-13,Wales,91.6774193548387
2013-03-14,England,1318.0
2013-03-14,Scotland,51.0
2013-03-14,Wales,91.6774193548387
2013-03-15,England,1183.0
2013-03-15,Scotland,64.0
2013-03-15,Wales,91.6774193548387
2013-03-16,England,1225.0
2013-03-16,Scotland,47.0
2013-03-16,Wales,91.6774193548387
2013-03-17,England,1231.0
2013-03-17,Scotland,46.0
2013-03-17,Wales,91.6774193548387
2013-03-18,England,1230.0
2013-03-18,Scotland,42.0
2013-03-18,Wales,91.6774193548387
2013-03-19,England,1178.0
2013-03-19,Scotland,51.0
2013-03-19,Wales,91.6774193548387
2013-03-20,England,1224.0
2013-03-20,Scotland,73.0
2013-03-20,Wales,91.6774193548387
2013-03-21,England,1145.0
2013-03-21,Scotland,72.0
2013-03-21,Wales,91.6774193548387
2013-03-22,England,1254.0
2013-03-22,Scotland,61.0
2013-03-22,Wales,91.6774193548387
2013-03-23,England,1153.0
2013-03-23,Scotland,71.0
2013-03-23,Wales,91.6774193548387
2013-03-24,England,1260.0
2013-03-24,Scotland,74.0
2013-03-24,Wales,91.6774193548387
2013-03-25,England,1277.0
2013-03-25,Scotland,87.0
2013-03-25,Wales,91.6774193548387
2013-03-26,England,1301.0
2013-03-26,Scotland,103.0
2013-03-26,Wales,91.6774193548387
2013-03-27,England,1288.0
2013-03-27,Scotland,86.0
2013-03-27,Wales,91.6774193548387
2013-03-28,England,1315.0
2013-03-28,Scotland,117.0
2013-03-28,Wales,91.6774193548387
2013-03-29,England,1549.0
2013-03-29,Scotland,137.0
2013-03-29,Wales,91.6774193548387
2013-03-30,England,1596.0
2013-03-30,Scotland,201.0
2013-03-30,Wales,91.6774193548387
2013-03-31,England,1567.0
2013-03-31,Scotland,189.0
2013-03-31,Wales,91.6774193548387
